id_cliente,fecha,consumo_kwh,tipo_lectura
CL0005,2024-01-07,7.75,Real
CL0005,2024-01-08,10.1,Real
CL0005,2024-01-09,9.95,Real
CL0005,2024-01-10,3.55,Real
CL0005,2024-01-11,8.01,Real
CL0005,2024-01-12,3.59,Estimada
CL0005,2024-01-13,10.03,Real
CL0005,2024-01-14,6.17,Real
CL0005,2024-01-15,6.93,Real
CL0005,2024-01-16,6.12,Real
CL0005,2024-01-17,4.55,Real
CL0005,2024-01-18,8.58,Real
CL0005,2024-01-19,4.4,Real
CL0005,2024-01-20,11.59,Real
CL0005,2024-01-21,11.2,Real
CL0005,2024-01-22,6.8,Real
CL0005,2024-01-23,8.69,Estimada
CL0005,2024-01-24,8.64,Real
CL0005,2024-01-25,4.06,Real
CL0005,2024-01-26,6.97,Real
CL0005,2024-01-27,7.39,Real
CL0005,2024-01-28,6.51,Real
CL0005,2024-01-29,4.38,Real
CL0005,2024-01-30,7.04,Real
CL0005,2024-01-31,7.48,Real
CL0005,2024-02-01,4.9,Real
CL0005,2024-02-02,5.11,Real
CL0005,2024-02-03,5.58,Real
CL0005,2024-02-04,6.64,Real
CL0005,2024-02-05,3.1,Real
CL0005,2024-02-06,3.22,Real
CL0005,2024-02-07,4.38,Real
CL0005,2024-02-08,4.63,Real
CL0005,2024-02-09,5.08,Real
CL0005,2024-02-10,8.82,Real
CL0005,2024-02-11,7.88,Real
CL0005,2024-02-12,5.14,Real
CL0005,2024-02-13,3.56,Real
CL0005,2024-02-14,6.38,Estimada
CL0005,2024-02-15,4.41,Real
CL0005,2024-02-16,4.49,Real
CL0005,2024-02-17,9.8,Real
CL0005,2024-02-18,4.45,Real
CL0005,2024-02-19,2.38,Real
CL0005,2024-02-20,4.73,Real
CL0005,2024-02-21,3.66,Real
CL0005,2024-02-22,5.37,Real
CL0005,2024-02-23,6.52,Real
CL0005,2024-02-24,7.49,Estimada
CL0005,2024-02-25,5.64,Real
CL0005,2024-02-26,2.49,Real
CL0005,2024-02-27,6.35,Real
CL0005,2024-02-28,4.33,Real
CL0005,2024-02-29,7.01,Real
CL0005,2024-03-01,6.55,Real
CL0005,2024-03-02,6.03,Real
CL0005,2024-03-03,8.92,Real
CL0005,2024-03-04,6.53,Real
CL0005,2024-03-05,4.87,Real
CL0005,2024-03-06,1.1,Real
CL0005,2024-03-07,5.49,Real
CL0005,2024-03-08,4.61,Real
CL0005,2024-03-09,7.8,Real
CL0005,2024-03-10,7.34,Real
CL0005,2024-03-11,4.01,Real
CL0005,2024-03-12,4.59,Estimada
CL0005,2024-03-13,7.6,Real
CL0005,2024-03-14,3.2,Real
CL0005,2024-03-15,2.03,Real
CL0005,2024-03-16,4.5,Real
CL0005,2024-03-17,9.47,Real
CL0005,2024-03-18,6.83,Real
CL0005,2024-03-19,5.26,Real
CL0005,2024-03-20,4.42,Real
CL0005,2024-03-21,4.49,Real
CL0005,2024-03-22,5.67,Real
CL0005,2024-03-23,9.7,Real
CL0005,2024-03-24,9.01,Real
CL0005,2024-03-25,4.84,Real
CL0005,2024-03-26,3.5,Real
CL0005,2024-03-27,4.74,Real
CL0005,2024-03-28,2.48,Real
CL0005,2024-03-29,7.24,Real
CL0005,2024-03-30,7.26,Real
CL0005,2024-03-31,9.1,Real
CL0005,2024-04-01,7.24,Real
CL0005,2024-04-02,1.3,Real
CL0005,2024-04-03,3.26,Real
CL0005,2024-04-04,10.26,Real
CL0005,2024-04-05,4.03,Real
CL0005,2024-04-06,9.93,Real
CL0005,2024-04-07,3.73,Estimada
CL0005,2024-04-08,7.66,Real
CL0005,2024-04-09,5.97,Real
CL0005,2024-04-10,5.39,Real
CL0005,2024-04-11,4.08,Real
CL0005,2024-04-12,6.66,Real
CL0005,2024-04-13,9.18,Estimada
CL0005,2024-04-14,9.16,Real
CL0005,2024-04-15,6.71,Real
CL0005,2024-04-16,5.03,Real
CL0005,2024-04-17,5.82,Real
CL0005,2024-04-18,6.73,Real
CL0005,2024-04-19,7.33,Real
CL0005,2024-04-20,6.99,Real
CL0005,2024-04-21,9.8,Estimada
CL0005,2024-04-22,5.18,Real
CL0005,2024-04-23,4.25,Real
CL0005,2024-04-24,7.88,Real
CL0005,2024-04-25,3.48,Real
CL0005,2024-04-26,6.66,Real
CL0005,2024-04-27,6.85,Real
CL0005,2024-04-28,7.58,Real
CL0005,2024-04-29,4.12,Real
CL0005,2024-04-30,5.5,Real
CL0005,2024-05-01,8.27,Real
CL0005,2024-05-02,6.21,Estimada
CL0005,2024-05-03,2.72,Real
CL0005,2024-05-04,12.27,Real
CL0005,2024-05-05,10.55,Real
CL0005,2024-05-06,6.9,Estimada
CL0005,2024-05-07,5.72,Real
CL0005,2024-05-08,4.23,Real
CL0005,2024-05-09,5.93,Real
CL0005,2024-05-10,4.76,Real
CL0005,2024-05-11,7.54,Real
CL0005,2024-05-12,9.85,Real
CL0005,2024-05-13,6.23,Real
CL0005,2024-05-14,9.08,Real
CL0005,2024-05-15,4.47,Real
CL0005,2024-05-16,5.94,Real
CL0005,2024-05-17,6.09,Real
CL0005,2024-05-18,6.75,Real
CL0005,2024-05-19,8.6,Real
CL0005,2024-05-20,9.91,Real
CL0005,2024-05-21,2.69,Real
CL0005,2024-05-22,3.86,Real
CL0005,2024-05-23,5.71,Real
CL0005,2024-05-24,4.58,Real
CL0005,2024-05-25,8.72,Real
CL0005,2024-05-26,8.64,Real
CL0005,2024-05-27,7.0,Real
CL0005,2024-05-28,7.76,Real
CL0005,2024-05-29,4.52,Estimada
CL0005,2024-05-30,6.7,Real
CL0005,2024-05-31,6.31,Real
CL0005,2024-06-01,9.64,Real
CL0005,2024-06-02,11.59,Real
CL0005,2024-06-03,6.35,Real
CL0005,2024-06-04,8.54,Real
CL0005,2024-06-05,5.34,Real
CL0005,2024-06-06,6.52,Estimada
CL0005,2024-06-07,9.62,Real
CL0005,2024-06-08,12.33,Real
CL0005,2024-06-09,12.48,Real
CL0005,2024-06-10,7.76,Real
CL0005,2024-06-11,6.21,Real
CL0005,2024-06-12,9.92,Real
CL0005,2024-06-13,7.73,Real
CL0005,2024-06-14,7.94,Estimada
CL0005,2024-06-15,9.52,Real
CL0005,2024-06-16,10.51,Real
CL0005,2024-06-17,5.15,Real
CL0005,2024-06-18,6.68,Real
CL0005,2024-06-19,8.52,Estimada
CL0005,2024-06-20,6.23,Real
CL0005,2024-06-21,9.91,Real
CL0005,2024-06-22,10.74,Real
CL0005,2024-06-23,10.71,Real
CL0005,2024-06-24,8.99,Real
CL0005,2024-06-25,6.34,Real
CL0005,2024-06-26,7.7,Real
CL0005,2024-06-27,6.84,Real
CL0005,2024-06-28,5.95,Real
CL0006,2024-01-01,4.68,Real
CL0006,2024-01-02,9.0,Estimada
CL0006,2024-01-03,3.59,Real
CL0006,2024-01-04,5.52,Real
CL0006,2024-01-05,5.82,Real
CL0006,2024-01-06,10.36,Real
CL0006,2024-01-07,8.55,Real
CL0006,2024-01-08,6.52,Real
CL0006,2024-01-09,5.38,Real
CL0006,2024-01-10,7.59,Real
CL0006,2024-01-11,6.27,Real
CL0006,2024-01-12,7.08,Real
CL0006,2024-01-13,6.87,Real
CL0006,2024-01-14,9.07,Real
CL0006,2024-01-15,7.03,Real
CL0006,2024-01-16,9.36,Real
CL0006,2024-01-17,5.79,Real
CL0006,2024-01-18,5.52,Real
CL0006,2024-01-19,6.9,Real
CL0006,2024-01-20,8.6,Real
CL0006,2024-01-21,13.34,Real
CL0006,2024-01-22,6.96,Real
CL0006,2024-01-23,7.17,Real
CL0006,2024-01-24,5.04,Estimada
CL0006,2024-01-25,7.09,Real
CL0006,2024-01-26,9.16,Real
CL0006,2024-01-27,8.27,Real
CL0006,2024-01-28,11.01,Real
CL0006,2024-01-29,6.43,Real
CL0006,2024-01-30,11.08,Real
CL0006,2024-01-31,6.45,Real
CL0006,2024-02-01,6.26,Estimada
CL0006,2024-02-02,8.02,Real
CL0006,2024-02-03,8.49,Real
CL0006,2024-02-04,9.02,Real
CL0006,2024-02-05,2.44,Real
CL0006,2024-02-06,5.18,Real
CL0006,2024-02-07,7.47,Estimada
CL0006,2024-02-08,8.56,Real
CL0006,2024-02-09,4.1,Real
CL0006,2024-02-10,8.43,Real
CL0006,2024-02-11,9.92,Real
CL0006,2024-02-12,3.88,Real
CL0006,2024-02-13,7.38,Real
CL0006,2024-02-14,8.21,Real
CL0006,2024-02-15,6.01,Estimada
CL0006,2024-02-16,3.16,Real
CL0006,2024-02-17,6.88,Real
CL0006,2024-02-18,10.39,Real
CL0006,2024-02-19,6.37,Real
CL0006,2024-02-20,6.76,Real
CL0006,2024-02-21,3.76,Real
CL0006,2024-02-22,7.84,Real
CL0006,2024-02-23,3.6,Real
CL0006,2024-02-24,8.16,Real
CL0006,2024-02-25,7.53,Real
CL0006,2024-02-26,2.89,Estimada
CL0006,2024-02-27,1.55,Real
CL0006,2024-02-28,4.7,Real
CL0006,2024-02-29,3.92,Real
CL0006,2024-03-01,4.13,Estimada
CL0006,2024-03-02,7.49,Real
CL0006,2024-03-03,2.08,Real
CL0006,2024-03-04,5.84,Estimada
CL0006,2024-03-05,6.45,Real
CL0006,2024-03-06,2.76,Real
CL0006,2024-03-07,6.79,Real
CL0006,2024-03-08,7.49,Real
CL0006,2024-03-09,12.2,Real
CL0006,2024-03-10,9.19,Real
CL0006,2024-03-11,6.33,Real
CL0006,2024-03-12,2.39,Estimada
CL0006,2024-03-13,2.93,Real
CL0006,2024-03-14,3.89,Real
CL0006,2024-03-15,6.36,Real
CL0006,2024-03-16,5.36,Real
CL0006,2024-03-17,8.53,Real
CL0006,2024-03-18,5.17,Real
CL0006,2024-03-19,4.9,Real
CL0006,2024-03-20,4.49,Estimada
CL0006,2024-03-21,4.42,Real
CL0006,2024-03-22,7.9,Real
CL0006,2024-03-23,9.12,Real
CL0006,2024-03-24,8.04,Real
CL0006,2024-03-25,5.44,Real
CL0006,2024-03-26,4.99,Real
CL0006,2024-03-27,6.59,Real
CL0006,2024-03-28,3.76,Estimada
CL0006,2024-03-29,4.14,Real
CL0006,2024-03-30,9.87,Real
CL0006,2024-03-31,8.72,Real
CL0006,2024-04-01,7.84,Real
CL0006,2024-04-02,4.6,Real
CL0006,2024-04-03,5.8,Real
CL0006,2024-04-04,5.37,Real
CL0006,2024-04-05,7.02,Real
CL0006,2024-04-06,8.26,Real
CL0006,2024-04-07,7.14,Real
CL0006,2024-04-08,3.86,Real
CL0006,2024-04-09,7.71,Real
CL0006,2024-04-10,2.65,Real
CL0006,2024-04-11,9.03,Real
CL0006,2024-04-12,9.25,Real
CL0006,2024-04-13,8.88,Estimada
CL0006,2024-04-14,9.57,Real
CL0006,2024-04-15,6.71,Real
CL0006,2024-04-16,6.89,Real
CL0006,2024-04-17,1.53,Real
CL0006,2024-04-18,4.72,Real
CL0006,2024-04-19,5.44,Real
CL0006,2024-04-20,5.02,Real
CL0006,2024-04-21,7.81,Real
CL0006,2024-04-22,3.3,Real
CL0006,2024-04-23,5.74,Real
CL0006,2024-04-24,6.28,Real
CL0006,2024-04-25,6.17,Real
CL0006,2024-04-26,6.95,Real
CL0006,2024-04-27,4.8,Real
CL0006,2024-04-28,10.48,Real
CL0006,2024-04-29,6.71,Real
CL0006,2024-04-30,4.35,Real
CL0006,2024-05-01,4.39,Real
CL0006,2024-05-02,3.83,Real
CL0006,2024-05-03,6.89,Estimada
CL0006,2024-05-04,13.37,Real
CL0006,2024-05-05,7.96,Real
CL0006,2024-05-06,9.27,Real
CL0006,2024-05-07,4.71,Real
CL0006,2024-05-08,8.02,Real
CL0006,2024-05-09,3.62,Real
CL0006,2024-05-10,5.16,Real
CL0006,2024-05-11,7.4,Real
CL0006,2024-05-12,3.52,Real
CL0006,2024-05-13,5.92,Real
CL0006,2024-05-14,7.61,Real
CL0006,2024-05-15,1.35,Real
CL0006,2024-05-16,8.67,Real
CL0006,2024-05-17,8.23,Real
CL0006,2024-05-18,10.88,Real
CL0006,2024-05-19,7.88,Real
CL0006,2024-05-20,2.51,Real
CL0006,2024-05-21,6.83,Real
CL0006,2024-05-22,7.12,Estimada
CL0006,2024-05-23,7.54,Real
CL0006,2024-05-24,8.3,Real
CL0006,2024-05-25,10.2,Real
CL0006,2024-05-26,9.22,Real
CL0006,2024-05-27,6.74,Real
CL0006,2024-05-28,7.66,Real
CL0006,2024-05-29,4.93,Real
CL0006,2024-05-30,7.18,Estimada
CL0006,2024-05-31,9.14,Estimada
CL0006,2024-06-01,12.96,Real
CL0006,2024-06-02,7.66,Real
CL0006,2024-06-03,10.33,Real
CL0006,2024-06-04,7.29,Estimada
CL0006,2024-06-05,9.78,Real
CL0006,2024-06-06,12.84,Real
CL0006,2024-06-07,6.64,Real
CL0006,2024-06-08,10.94,Real
CL0006,2024-06-09,11.7,Real
CL0006,2024-06-10,8.28,Real
CL0006,2024-06-11,7.21,Estimada
CL0006,2024-06-12,6.91,Real
CL0006,2024-06-13,8.54,Real
CL0006,2024-06-14,8.06,Real
CL0006,2024-06-15,9.44,Real
CL0006,2024-06-16,11.48,Real
CL0006,2024-06-17,8.12,Real
CL0006,2024-06-18,9.54,Real
CL0006,2024-06-19,4.86,Estimada
CL0006,2024-06-20,4.83,Real
CL0006,2024-06-21,7.19,Real
CL0006,2024-06-22,10.58,Real
CL0006,2024-06-23,11.24,Real
CL0006,2024-06-24,8.69,Real
CL0006,2024-06-25,12.81,Real
CL0006,2024-06-26,4.75,Real
CL0006,2024-06-27,7.81,Real
CL0006,2024-06-28,10.15,Real
CL0007,2024-01-01,288.57,Real
CL0007,2024-01-02,294.79,Estimada
CL0007,2024-01-03,231.58,Real
CL0007,2024-01-04,284.21,Real
CL0007,2024-01-05,170.89,Real
CL0007,2024-01-06,201.6,Estimada
CL0007,2024-01-07,146.02,Real
CL0007,2024-01-08,278.88,Real
CL0007,2024-01-09,293.3,Estimada
CL0007,2024-01-10,292.95,Real
CL0007,2024-01-11,233.05,Real
CL0007,2024-01-12,232.6,Real
CL0007,2024-01-13,205.18,Real
CL0007,2024-01-14,247.85,Real
CL0007,2024-01-15,326.01,Real
CL0007,2024-01-16,305.24,Real
CL0007,2024-01-17,156.29,Real
CL0007,2024-01-18,344.77,Real
CL0007,2024-01-19,284.57,Real
CL0007,2024-01-20,138.17,Real
CL0007,2024-01-21,142.61,Real
CL0007,2024-01-22,360.49,Real
CL0007,2024-01-23,220.07,Estimada
CL0007,2024-01-24,209.38,Real
CL0007,2024-01-25,219.87,Real
CL0007,2024-01-26,237.34,Estimada
CL0007,2024-01-27,152.08,Real
CL0007,2024-01-28,204.43,Estimada
CL0007,2024-01-29,246.6,Real
CL0007,2024-01-30,257.68,Real
CL0007,2024-01-31,261.75,Estimada
CL0007,2024-02-01,143.27,Real
CL0007,2024-02-02,188.04,Real
CL0007,2024-02-03,112.14,Real
CL0007,2024-02-04,165.18,Estimada
CL0007,2024-02-05,136.0,Real
CL0007,2024-02-06,210.16,Real
CL0007,2024-02-07,212.06,Real
CL0007,2024-02-08,211.97,Real
CL0007,2024-02-09,174.22,Real
CL0007,2024-02-10,145.01,Real
CL0007,2024-02-11,163.77,Real
CL0007,2024-02-12,194.17,Real
CL0007,2024-02-13,223.81,Real
CL0007,2024-02-14,250.58,Real
CL0007,2024-02-15,199.26,Real
CL0007,2024-02-16,272.73,Real
CL0007,2024-02-17,258.05,Real
CL0007,2024-02-18,115.13,Estimada
CL0007,2024-02-19,239.42,Real
CL0007,2024-02-20,266.74,Real
CL0007,2024-02-21,168.89,Real
CL0007,2024-02-22,132.32,Real
CL0007,2024-02-23,284.53,Real
CL0007,2024-02-24,205.28,Real
CL0007,2024-02-25,163.92,Real
CL0007,2024-02-26,165.94,Real
CL0007,2024-02-27,230.88,Real
CL0007,2024-02-28,317.73,Real
CL0007,2024-02-29,284.74,Real
CL0007,2024-03-01,261.41,Real
CL0007,2024-03-02,194.88,Real
CL0007,2024-03-03,142.54,Real
CL0007,2024-03-04,264.96,Real
CL0007,2024-03-05,88.02,Real
CL0007,2024-03-06,188.48,Real
CL0007,2024-03-07,56.59,Real
CL0007,2024-03-08,253.87,Real
CL0007,2024-03-09,168.68,Real
CL0007,2024-03-10,152.16,Real
CL0007,2024-03-11,152.36,Real
CL0007,2024-03-12,128.37,Real
CL0007,2024-03-13,182.69,Real
CL0007,2024-03-14,71.59,Real
CL0007,2024-03-15,206.98,Real
CL0007,2024-03-16,157.66,Real
CL0007,2024-03-17,126.83,Real
CL0007,2024-03-18,199.86,Estimada
CL0007,2024-03-19,117.71,Estimada
CL0007,2024-03-20,201.5,Estimada
CL0007,2024-03-21,112.38,Real
CL0007,2024-03-22,242.03,Estimada
CL0007,2024-03-23,173.25,Real
CL0007,2024-03-24,129.47,Real
CL0007,2024-03-25,221.07,Estimada
CL0007,2024-03-26,236.63,Real
CL0007,2024-03-27,308.0,Real
CL0007,2024-03-28,164.71,Estimada
CL0007,2024-03-29,110.32,Real
CL0007,2024-03-30,124.8,Real
CL0007,2024-03-31,154.32,Real
CL0007,2024-04-01,274.98,Real
CL0007,2024-04-02,293.97,Real
CL0007,2024-04-03,253.69,Real
CL0007,2024-04-04,243.14,Estimada
CL0007,2024-04-05,232.72,Real
CL0007,2024-04-06,149.98,Real
CL0007,2024-04-07,210.36,Real
CL0007,2024-04-08,199.86,Real
CL0007,2024-04-09,246.59,Real
CL0007,2024-04-10,262.72,Real
CL0007,2024-04-11,179.57,Real
CL0007,2024-04-12,159.84,Real
CL0007,2024-04-13,138.37,Estimada
CL0007,2024-04-14,208.36,Real
CL0007,2024-04-15,261.47,Real
CL0007,2024-04-16,227.24,Estimada
CL0007,2024-04-17,186.66,Real
CL0007,2024-04-18,234.26,Real
CL0007,2024-04-19,112.49,Real
CL0007,2024-04-20,171.91,Real
CL0007,2024-04-21,205.42,Real
CL0007,2024-04-22,254.14,Real
CL0007,2024-04-23,241.7,Real
CL0007,2024-04-24,193.78,Real
CL0007,2024-04-25,249.9,Real
CL0007,2024-04-26,93.27,Real
CL0007,2024-04-27,176.04,Real
CL0007,2024-04-28,189.27,Estimada
CL0007,2024-04-29,284.67,Real
CL0007,2024-04-30,203.46,Real
CL0007,2024-05-01,177.74,Real
CL0007,2024-05-02,257.34,Real
CL0007,2024-05-03,272.11,Real
CL0007,2024-05-04,166.34,Real
CL0007,2024-05-05,141.71,Real
CL0007,2024-05-06,193.53,Real
CL0007,2024-05-07,223.22,Estimada
CL0007,2024-05-08,185.19,Estimada
CL0007,2024-05-09,233.63,Estimada
CL0007,2024-05-10,214.92,Real
CL0007,2024-05-11,230.55,Estimada
CL0007,2024-05-12,285.85,Real
CL0007,2024-05-13,251.17,Real
CL0007,2024-05-14,206.83,Real
CL0007,2024-05-15,178.99,Real
CL0007,2024-05-16,262.37,Real
CL0007,2024-05-17,222.09,Real
CL0007,2024-05-18,168.51,Estimada
CL0007,2024-05-19,153.53,Real
CL0007,2024-05-20,403.73,Real
CL0007,2024-05-21,251.71,Real
CL0007,2024-05-22,228.03,Real
CL0007,2024-05-23,251.37,Real
CL0007,2024-05-24,279.55,Real
CL0007,2024-05-25,212.38,Real
CL0007,2024-05-26,112.95,Real
CL0007,2024-05-27,189.97,Real
CL0007,2024-05-28,238.36,Real
CL0007,2024-05-29,188.0,Real
CL0007,2024-05-30,173.62,Real
CL0007,2024-05-31,223.58,Real
CL0007,2024-06-01,237.88,Real
CL0007,2024-06-02,226.72,Real
CL0007,2024-06-03,193.27,Real
CL0007,2024-06-04,335.99,Real
CL0007,2024-06-05,258.36,Real
CL0007,2024-06-06,258.66,Real
CL0007,2024-06-07,312.27,Real
CL0007,2024-06-08,139.77,Real
CL0007,2024-06-09,173.73,Real
CL0007,2024-06-10,286.23,Real
CL0007,2024-06-11,318.37,Real
CL0007,2024-06-12,252.91,Estimada
CL0007,2024-06-13,313.61,Real
CL0007,2024-06-14,311.78,Real
CL0007,2024-06-15,114.19,Real
CL0007,2024-06-16,164.99,Real
CL0007,2024-06-17,323.72,Real
CL0007,2024-06-18,271.42,Real
CL0007,2024-06-19,252.47,Real
CL0007,2024-06-20,280.77,Real
CL0007,2024-06-21,294.1,Real
CL0007,2024-06-22,191.59,Estimada
CL0007,2024-06-23,248.89,Real
CL0007,2024-06-24,255.21,Real
CL0007,2024-06-25,300.55,Real
CL0007,2024-06-26,267.94,Real
CL0007,2024-06-27,331.72,Real
CL0007,2024-06-28,260.12,Real
CL0008,2024-01-01,9.01,Real
CL0008,2024-01-02,9.55,Real
CL0008,2024-01-03,7.24,Real
CL0008,2024-01-04,6.78,Real
CL0008,2024-01-05,7.92,Real
CL0008,2024-01-06,13.66,Real
CL0008,2024-01-07,11.85,Real
CL0008,2024-01-08,8.92,Real
CL0008,2024-01-09,4.62,Real
CL0008,2024-01-10,7.07,Real
CL0008,2024-01-11,10.0,Real
CL0008,2024-01-12,5.19,Real
CL0008,2024-01-13,13.9,Real
CL0008,2024-01-14,10.24,Real
CL0008,2024-01-15,6.55,Real
CL0008,2024-01-16,5.26,Real
CL0008,2024-01-17,5.07,Real
CL0008,2024-01-18,6.05,Estimada
CL0008,2024-01-19,7.49,Real
CL0008,2024-01-20,6.91,Real
CL0008,2024-01-21,9.41,Real
CL0008,2024-01-22,8.22,Estimada
CL0008,2024-01-23,10.18,Real
CL0008,2024-01-24,9.7,Real
CL0008,2024-01-25,6.25,Real
CL0008,2024-01-26,8.58,Real
CL0008,2024-01-27,11.51,Real
CL0008,2024-01-28,11.7,Real
CL0008,2024-01-29,9.32,Real
CL0008,2024-01-30,9.2,Real
CL0008,2024-01-31,8.91,Real
CL0008,2024-02-01,6.08,Real
CL0008,2024-02-02,6.59,Real
CL0008,2024-02-03,6.16,Real
CL0008,2024-02-04,9.23,Real
CL0008,2024-02-05,8.75,Real
CL0008,2024-02-06,6.36,Real
CL0008,2024-02-07,12.87,Real
CL0008,2024-02-08,6.56,Real
CL0008,2024-02-09,7.97,Real
CL0008,2024-02-10,10.22,Real
CL0008,2024-02-11,4.45,Real
CL0008,2024-02-12,8.52,Real
CL0008,2024-02-13,9.79,Real
CL0008,2024-02-14,6.34,Real
CL0008,2024-02-15,9.24,Real
CL0008,2024-02-16,6.15,Real
CL0008,2024-02-17,4.76,Real
CL0008,2024-02-18,11.63,Real
CL0008,2024-02-19,5.33,Real
CL0008,2024-02-20,7.43,Real
CL0008,2024-02-21,5.16,Real
CL0008,2024-02-22,3.02,Real
CL0008,2024-02-23,5.7,Real
CL0008,2024-02-24,12.45,Real
CL0008,2024-02-25,8.35,Real
CL0008,2024-02-26,2.21,Real
CL0008,2024-02-27,10.1,Estimada
CL0008,2024-02-28,5.96,Real
CL0008,2024-02-29,8.82,Estimada
CL0008,2024-03-01,8.43,Real
CL0008,2024-03-02,6.86,Real
CL0008,2024-03-03,13.89,Real
CL0008,2024-03-04,6.95,Real
CL0008,2024-03-05,5.2,Real
CL0008,2024-03-06,5.89,Real
CL0008,2024-03-07,6.07,Real
CL0008,2024-03-08,5.32,Real
CL0008,2024-03-09,5.58,Real
CL0008,2024-03-10,9.84,Real
CL0008,2024-03-11,3.76,Real
CL0008,2024-03-12,4.93,Real
CL0008,2024-03-13,7.41,Real
CL0008,2024-03-14,6.1,Real
CL0008,2024-03-15,3.19,Real
CL0008,2024-03-16,10.94,Real
CL0008,2024-03-17,10.45,Real
CL0008,2024-03-18,7.24,Real
CL0008,2024-03-19,7.2,Real
CL0008,2024-03-20,8.64,Real
CL0008,2024-03-21,4.18,Real
CL0008,2024-03-22,5.85,Real
CL0008,2024-03-23,14.6,Estimada
CL0008,2024-03-24,6.11,Real
CL0008,2024-03-25,8.71,Real
CL0008,2024-03-26,9.33,Real
CL0008,2024-03-27,3.51,Real
CL0008,2024-03-28,2.99,Real
CL0008,2024-03-29,7.82,Estimada
CL0008,2024-03-30,10.59,Estimada
CL0008,2024-03-31,13.08,Real
CL0008,2024-04-01,8.86,Real
CL0008,2024-04-02,6.68,Real
CL0008,2024-04-03,5.91,Real
CL0008,2024-04-04,5.71,Real
CL0008,2024-04-05,8.29,Real
CL0008,2024-04-06,8.16,Real
CL0008,2024-04-07,8.82,Real
CL0008,2024-04-08,8.42,Real
CL0008,2024-04-09,6.97,Real
CL0008,2024-04-10,5.62,Real
CL0008,2024-04-11,6.01,Real
CL0008,2024-04-12,8.25,Estimada
CL0008,2024-04-13,10.82,Real
CL0008,2024-04-14,11.59,Real
CL0008,2024-04-15,2.35,Estimada
CL0008,2024-04-16,7.28,Real
CL0008,2024-04-17,9.09,Real
CL0008,2024-04-18,4.74,Real
CL0008,2024-04-19,10.39,Real
CL0008,2024-04-20,13.52,Estimada
CL0008,2024-04-21,11.86,Real
CL0008,2024-04-22,8.57,Real
CL0008,2024-04-23,5.85,Real
CL0008,2024-04-24,7.08,Real
CL0008,2024-04-25,9.35,Real
CL0008,2024-04-26,3.74,Real
CL0008,2024-04-27,11.44,Estimada
CL0008,2024-04-28,9.11,Real
CL0008,2024-04-29,2.5,Real
CL0008,2024-04-30,8.16,Real
CL0008,2024-05-01,8.51,Real
CL0008,2024-05-02,12.76,Real
CL0008,2024-05-03,8.52,Real
CL0008,2024-05-04,7.76,Real
CL0008,2024-05-05,13.4,Real
CL0008,2024-05-06,7.45,Real
CL0008,2024-05-07,6.43,Real
CL0008,2024-05-08,4.26,Estimada
CL0008,2024-05-09,5.45,Estimada
CL0008,2024-05-10,6.03,Real
CL0008,2024-05-11,11.45,Real
CL0008,2024-05-12,10.26,Real
CL0008,2024-05-13,7.32,Real
CL0008,2024-05-14,7.33,Real
CL0008,2024-05-15,13.42,Real
CL0008,2024-05-16,7.87,Real
CL0008,2024-05-17,3.44,Real
CL0008,2024-05-18,7.97,Estimada
CL0008,2024-05-19,10.13,Real
CL0008,2024-05-20,11.03,Real
CL0008,2024-05-21,12.89,Estimada
CL0008,2024-05-22,5.11,Real
CL0008,2024-05-23,12.52,Real
CL0008,2024-05-24,8.21,Real
CL0008,2024-05-25,10.81,Real
CL0008,2024-05-26,11.19,Real
CL0008,2024-05-27,8.1,Real
CL0008,2024-05-28,8.96,Real
CL0008,2024-05-29,8.54,Real
CL0008,2024-05-30,10.39,Real
CL0008,2024-05-31,6.45,Real
CL0008,2024-06-01,12.43,Real
CL0008,2024-06-02,10.58,Real
CL0008,2024-06-03,11.6,Real
CL0008,2024-06-04,7.91,Real
CL0008,2024-06-05,12.65,Real
CL0008,2024-06-06,8.45,Real
CL0008,2024-06-07,13.56,Estimada
CL0008,2024-06-08,14.77,Real
CL0008,2024-06-09,11.29,Real
CL0008,2024-06-10,9.44,Estimada
CL0008,2024-06-11,9.69,Real
CL0008,2024-06-12,6.55,Estimada
CL0008,2024-06-13,10.59,Real
CL0008,2024-06-14,7.05,Real
CL0008,2024-06-15,17.41,Real
CL0008,2024-06-16,13.05,Real
CL0008,2024-06-17,11.35,Real
CL0008,2024-06-18,10.31,Real
CL0008,2024-06-19,9.19,Real
CL0008,2024-06-20,6.62,Estimada
CL0008,2024-06-21,9.35,Real
CL0008,2024-06-22,13.75,Real
CL0008,2024-06-23,12.52,Real
CL0008,2024-06-24,8.44,Real
CL0008,2024-06-25,9.08,Real
CL0008,2024-06-26,10.12,Real
CL0008,2024-06-27,14.51,Real
CL0008,2024-06-28,10.98,Real
CL0009,2024-01-01,11.06,Real
CL0009,2024-01-02,16.82,Real
CL0009,2024-01-03,17.08,Real
CL0009,2024-01-04,13.6,Real
CL0009,2024-01-05,13.09,Real
CL0009,2024-01-06,25.85,Real
CL0009,2024-01-07,24.1,Real
CL0009,2024-01-08,17.16,Estimada
CL0009,2024-01-09,14.89,Real
CL0009,2024-01-10,15.06,Real
CL0009,2024-01-11,12.73,Real
CL0009,2024-01-12,21.64,Real
CL0009,2024-01-13,21.72,Real
